id,application_date,segment,case_count
1,2019-07-06,1,15.074443678435074
2,2019-07-07,1,14.297726518823584
3,2019-07-08,1,16.350078157412774
4,2019-07-09,1,16.12217957779554
5,2019-07-10,1,16.10161592055049
6,2019-07-11,1,16.224256916132482
7,2019-07-12,1,16.091398509794693
8,2019-07-13,1,15.693455709981142
9,2019-07-14,1,14.54948125017046
10,2019-07-15,1,16.385966824034185
11,2019-07-16,1,15.802491730231159
12,2019-07-17,1,16.094251184295455
13,2019-07-18,1,16.237107397375553
14,2019-07-19,1,16.116955244897415
15,2019-07-20,1,15.67205521713775
16,2019-07-21,1,14.532780520204254
17,2019-07-22,1,16.3520722813127
18,2019-07-23,1,16.20838508444452
19,2019-07-24,1,16.044170779369896
20,2019-07-25,1,15.812611090660951
21,2019-07-26,1,16.31767600124969
22,2019-07-27,1,15.668139084642052
23,2019-07-28,1,14.713927826138832
24,2019-07-29,1,16.3307058308697
25,2019-07-30,1,16.172491962854853
26,2019-07-31,1,17.170931951822897
27,2019-08-01,1,14.500095479615695
28,2019-08-02,1,14.759305795248638
29,2019-08-03,1,15.1303146886129
30,2019-08-04,1,14.144293891345225
31,2019-08-05,1,15.969871902696921
32,2019-08-06,1,15.087362137700325
33,2019-08-07,1,15.83427299890418
34,2019-08-08,1,16.236953188244453
35,2019-08-09,1,16.193566637497536
36,2019-08-10,1,15.68465644070644
37,2019-08-11,1,14.548354856988947
38,2019-08-12,1,16.21568205197755
39,2019-08-13,1,16.054705370079603
40,2019-08-14,1,16.24638623653674
41,2019-08-15,1,16.19585515704067
42,2019-08-16,1,16.331122052900184
43,2019-08-17,1,15.801870656086054
44,2019-08-18,1,14.66902859368329
45,2019-08-19,1,16.072998602721785
46,2019-08-20,1,16.19588479945128
47,2019-08-21,1,16.205913194674206
48,2019-08-22,1,16.218738837205095
49,2019-08-23,1,16.166385183944737
50,2019-08-24,1,15.695720612234396
51,2019-08-25,1,14.625222385361212
52,2019-08-26,1,15.939427058901133
53,2019-08-27,1,16.254722420633566
54,2019-08-28,1,16.08549177388129
55,2019-08-29,1,16.047467970814786
56,2019-08-30,1,16.148725751552604
57,2019-08-31,1,17.0592155319611
58,2019-09-01,1,13.719982811905405
59,2019-09-02,1,15.673986571434757
60,2019-09-03,1,16.06664550509054
61,2019-09-04,1,13.587114143202392
62,2019-09-05,1,15.654580887370006
63,2019-09-06,1,15.913337242012567
64,2019-09-07,1,15.521977574525689
65,2019-09-08,1,14.332066080119473
66,2019-09-09,1,16.47294634153627
67,2019-09-10,1,16.28391640216986
68,2019-09-11,1,16.180681205688572
